Word,Polarity
مخربه,Strong Negative
مخربين,Strong Negative
مخربينها,Strong Negative
مخرف,Negative
مخرفن,Negative
مخزيه,Strong Negative
مخطئا,Strong Negative
مخطئه,Strong Negative
مخطئون,Strong Negative
مخطئين,Strong Negative
مخطا,Negative
مخطوف,Strong Negative
مخطوفين,Strong Negative
مخلصه,Positive
مخنث,Strong Negative
مخنثين,Strong Negative
مخنز,Negative
مخنوقه,Strong Negative
مخنوقين,Strong Negative
مخو,Negative
مخير,Strong Negative
مخيرون,Strong Negative
مدانه,Negative
مدانين,Negative
مدحدره,Negative
مدرك,Positive
مدروسه,Positive
مدعوم,Positive
مدعومين,Positive
مدلدل,Negative
مدمره,Strong Negative
مدمنه,Negative
مدمني,Negative
مدمنين,Negative
مدوخ,Strong Negative
مذابح,Negative
مذبوح,Strong Negative
مذكورين,Negative
مذل,Negative
مذنب,Strong Negative
مذنبون,Strong Negative
مذهله,Strong Positive
مراء,Negative
مرابط,Negative
مرار,Negative
مراهق,Strong Negative
مربحه,Positive
مربك,Strong Negative
مرتاع,Negative
مرتبات,Strong Positive
مرتبكه,Strong Negative
مرتجف,Negative
مرتدات,Strong Negative
مرتدون,Strong Negative
مرتدين,Strong Negative
مرتكب,Negative
مرتكبه,Negative
مرجعا,Negative
مرجعيه,Negative
مرحب,Strong Positive
مرحبن,Positive
مردغ,Negative
مرحبا,Positive
مرعب,Strong Negative
مرضاه,Negative
مرضك,Negative
مرضي,Negative
مرعبه,Strong Negative
مرعبهم,Strong Negative
مرعوبا,Strong Negative
مرعوبه,Strong Negative
مرعوبين,Strong Negative
مركب,Negative
مركبا,Negative
مركوبان,Strong Negative
مرمطه,Negative
مرموقه,Strong Positive
مرهف,Positive
مرهفه,Positive
مرهق,Strong Negative
مروعه,Negative
مرير,Strong Negative
مريضه,Negative
مريضون,Negative
مزاح,Strong Negative
مزايا,Negative
مزحا,Negative
مزدحم,Negative
مزدوج,Strong Negative
مزدوجين,Strong Negative
مزريه,Strong Negative
مزعج,Strong Negative
مزطول,Negative
مزعلش,Negative
مزفته,Negative
مزقه,Negative
مزقهم,Negative
مزنوق,Strong Negative
مزنوقين,Strong Negative
مزهقتش,Strong Negative
مزوره,Strong Negative
مزورين,Strong Negative
مسئ,Strong Negative
مساجين,Strong Negative
مساس,Negative
مسالمه,Strong Positive
مسالمين,Strong Positive
مسامحك,Negative
مساند,Positive
مساندتنا,Positive
مساندتهم,Positive
مست,Negative
مستاءه,Negative
مستانس,Negative
مستاهلش,Negative
مستباح,Negative
مستبد,Strong Negative
مستبعد,Strong Positive
مستحقاتهم,Positive
مستحقه,Positive
مستساغ,Positive
مستسلمه,Positive
مستشرف,Strong Negative
مستضعف,Strong Negative
مستعبد,Strong Negative
مستعمر,Strong Negative
مستعمرين,Strong Negative
مستغرب,Negative
مستغربه,Negative
مستفز,Strong Negative
مستفزين,Strong Negative
مستفيد,Positive
مستقبل,Positive
مستقل,Strong Positive
مستقله,Strong Positive
مستقلين,Strong Positive
مستكنيص,Strong Negative
مستمتعه,Strong Positive
مستمتعين,Strong Positive
مستنفر,Negative
مستنير,Negative
مستهتره,Strong Negative
مستهدف,Negative
مستهلك,Strong Negative
مستهلكه,Strong Negative
مسجونه,Strong Negative
مسخسخ,Negative
مسدس,Negative
مسدسه,Negative
مسر,Negative
مسرب,Negative
مسربه,Negative
مسرطنه,Strong Negative
مسروقه,Strong Negative
مسكل,Negative
مسكو,Negative
مسكوهم,Negative
مسموش,Negative
مسموما,Negative
مسمومه,Negative
مسنه,Negative
مسوخ,Strong Negative
مسيئ,Strong Negative
مسيئه,Strong Negative
مسيحي,Strong Negative
مسيس,Positive
مسيسه,Positive
مشاجرات,Negative
مشاكلك,Negative
مشاكلكم,Negative
مشاكلنا,Negative
مشاكله,Negative
مشاكلها,Negative
مشاكلهم,Negative
مشاكلي,Negative
مشبوه,Strong Negative
مشتاق,Positive
مشتاقلك,Positive
مشتاقه,Positive
مشتاقه,Positive
مشرد,Strong Negative
مشرفا,Strong Positive
مشرفه,Strong Positive
مشرفين,Strong Positive
مشرك,Strong Negative
مشركه,Strong Negative
مشتاق,Positive
مشكله,Negative
مشع,Positive
مشفتوش,Negative
مشكلات,Negative
مشكلتك,Negative
مشكلتنا,Negative
مشكلتها,Negative
مشكلتهم,Negative
مشكلتي,Negative
مشكله,Negative
مشكور,Positive
مشكوره,Positive
مشكورين,Positive
مشلول,Strong Negative
مشنوق,Strong Negative
مشهوره,Strong Positive
مشوشه,Strong Negative
مشوقه,Strong Positive
مشوه,Strong Negative
مشوهين,Strong Negative
مشوي,Strong Negative
مشير,Strong Negative
مشينه,Strong Negative
مضايقات,Strong Negative
مضايقك,Strong Negative
مضايقنا,Strong Negative
مضايقه,Strong Negative
مضايقين,Strong Negative
مضبوط,Strong Positive
مضبوطه,Strong Positive
مضحكش,Negative
مضحكه,Strong Negative
مضر,Positive
مضربش,Strong Negative
مضروبه,Negative
مضروبين,Negative
مضطربه,Strong Negative
مضطهد,Strong Negative
مضطهدين,Strong Negative
مضلوم,Strong Negative
مضمونه,Strong Positive
مضياف,Strong Positive
مضيع,Negative
مضيعش,Strong Negative
مضيعه,Negative
مطابق,Positive
مطامع,Negative
مطبل,Strong Negative
مطبلين,Strong Negative
مطرب,Positive
مطمئنه,Strong Positive
مطنش,Strong Negative
مظبط,Strong Negative
مظبطه,Strong Negative
مظلم,Negative
مظلوما,Strong Negative
مظلومه,Strong Negative
مظلومين,Strong Negative
مظلوميه,Strong Negative
معارك,Negative
معاق,Strong Negative
معاناتنا,Negative
معاناته,Negative
معاناتها,Negative
معاناتهم,Negative
معتبرين,Positive
معتدل,Positive
معتدي,Negative
معترض,Negative
معترضين,Negative
معترف,Negative
معتقد,Negative
معتقلا,Strong Negative
معتقلات,Strong Negative
معتقلي,Strong Negative
معجبات,Strong Positive
معجبهم,Strong Positive
معجبي,Strong Positive
معجبين,Strong Positive
معجبيه,Strong Positive
معجز,Positive
معجزه,Positive
معدم,Negative
معرصه,Strong Negative
معرصين,Strong Negative
معرفهاش,Negative
معرفوش,Negative
معركتنا,Negative
معروف,Positive
معروفه,Positive
معروفين,Positive
معسوله,Negative
معصب,Negative
معطاء,Positive
معطاءه,Positive
معفنين,Strong Negative
معقده,Strong Negative
معقدين,Strong Negative
معكوس,Negative
معملهاش,Negative
معندكوش,Negative
معندناش,Negative
معنديش,Negative
معهود,Positive
معهوده,Positive
معوقات,Strong Negative
معوقين,Strong Negative
معيز,Strong Negative
معيطه,Negative
مغادرتك,Negative
مغاوير,Strong Positive
مغتصبي,Strong Negative
مغري,Negative
مغري,Negative
مغريات,Negative
مغص,Strong Negative
مغصوب,Negative
مغفله,Strong Negative
مغفلون,Strong Negative
مغلطش,Strong Negative
مغلوطه,Negative
مغمض,Negative
مغمور,Strong Positive
مغموم,Negative
مفبرك,Negative
مفبركه,Negative
مفت,Negative
مفتخر,Strong Positive
مفتخره,Strong Positive
مفترس,Strong Negative
مفتعل,Negative
مفتقدك,Positive
مفتونين,Negative
مفجع,Strong Negative
مفجوعه,Negative
مفحط,Negative
مفرغ,Positive
مفزع,Strong Negative
مفسدون,Strong Negative
مفسدين,Strong Negative
مفشوخه,Strong Negative
مفشوخين,Strong Negative
مفصخ,Negative
مفصل,Positive
مفصلي,Positive
مفضوحه,Negative
مفقود,Negative
مفقوس,Strong Negative
مفقوسه,Strong Negative
مفلس,Strong Negative
مفيده,Strong Positive
مقارب,Strong Positive
مقاربه,Strong Positive
مقاوم,Strong Negative
مقاومتك,Negative
مقبره,Negative
مقبوله,Positive
مقتنع,Positive
مقتول,Strong Negative
مقتوله,Strong Negative
مقدر,Positive
مقدرات,Positive
مقدسات,Strong Negative
مقرف,Strong Negative
مقرفين,Strong Negative
مقريف,Strong Negative
مقصره,Negative
مقصرون,Negative
مقصرين,Negative
مقعدش,Negative
مقلق,Strong Negative
مقلوب,Strong Negative
مقلي,Positive
مقموصه,Strong Negative
مقنعه,Strong Positive
مقهوره,Strong Negative
مقولش,Negative
مقيته,Strong Negative
مكائد,Strong Negative
مكابره,Negative
مكبل,Negative
مكبوتمن,Negative
مكبوته,Strong Negative
مكبوتين,Strong Negative
مكتئب,Strong Negative
مكتئبه,Strong Negative
مكتئبين,Strong Negative
مكتشف,Positive
مكدبش,Negative
مكذوبه,Negative
مكر,Negative
مكره,Negative
مكركب,Strong Negative
مكروها,Negative
مكروه,Negative
مكشره,Negative
مكشوف,Strong Negative
مكشوفه,Strong Negative
مكلبش,Negative
مكلف,Positive
مكلفه,Positive
ملائم,Strong Positive
ملائمه,Strong Positive
ملتحي,Strong Negative
ملتزمه,Strong Positive
ملتزمون,Strong Positive
ملتزمين,Strong Positive
ملتهب,Negative
ملتوف,Negative
ملثمان,Strong Negative
ملثمون,Strong Negative
ملثمين,Strong Negative
ملحدا,Strong Negative
ملحدين,Strong Negative
ملحط,Negative
ملحوس,Negative
ملزقه,Negative
ملعون,Negative
ملعونه,Negative
ملفت,Negative
ملفته,Negative
ملفق,Negative
ملفقه,Negative
ملكع,Negative
ملموس,Positive
ملهمه,Strong Positive
ملهمي,Strong Positive
ملوتوف,Strong Negative
ملوثه,Strong Negative
مليت,Strong Negative
مليتوا,Strong Negative
مليغ,Negative
مليق,Negative
مليونير,Negative
مبدع,Strong Positive
متعه,Strong Positive
متنا,Negative
مرض,Negative
مشوق,Strong Positive
ميزات,Negative
ميزه,Negative
ميزين,Negative
مناسبا,Strong Positive
مناضلين,Strong Negative
منافقه,Strong Negative
منافقون,Strong Negative
منبقاش,Negative
منبهره,Strong Positive
منبوذ,Strong Negative
منبوذه,Strong Negative
منبوذين,Strong Negative
منتحره,Strong Negative
منتحل,Negative
منتحله,Negative
منتحلي,Negative
منتحلين,Negative
منتظم,Positive
منتف,Negative
منتفعين,Strong Negative
منتقد,Strong Negative
منتهكي,Negative
منجرح,Negative
منحب,Positive
منحبك,Positive
منحرفه,Strong Negative
منحرفون,Strong Negative
منحسش,Negative
منحطه,Strong Negative
منحطين,Strong Negative
منحله,Strong Negative
منحوسه,Negative
منخسرش,Negative
مندسين,Strong Negative
مندفع,Positive
مندهش,Negative
منرفز,Strong Negative
منزعجه,Negative
منزعلش,Strong Negative
منزلق,Negative
منسجمه,Positive
منسحب,Strong Negative
منسم,Negative
منسمين,Negative
منسوخ,Strong Negative
منشكح,Negative
منشكحه,Negative
منصدمه,Negative
منصفا,Strong Positive
منصفه,Strong Positive
منصور,Positive
منصورون,Positive
منصورين,Positive
منضام,Negative
منضبط,Strong Positive
منضبطه,Strong Positive
منضغط,Negative
منطم,Negative
منظم,Strong Positive
منظمات,Strong Positive
منظمه,Strong Positive
منعت,Negative
منعدم,Negative
منعدمه,Negative
منعها,Negative
منعهم,Negative
منعوا,Negative
منغث,Negative
منفره,Strong Negative
منفس,Negative
منفسنه,Strong Negative
منفسنين,Strong Negative
منفض,Strong Negative
منفهمش,Negative
منفوخ,Positive
منقسمون,Negative
منقهر,Strong Negative
منقهرين,Strong Negative
منهاره,Strong Negative
منهارين,Strong Negative
منهك,Strong Negative
منهكه,Strong Negative
منهوبه,Strong Negative
منيله,Strong Negative
منيوكه,Strong Negative
مهازل,Negative
مهايط,Negative
مهايطي,Negative
مهتم,Positive
مهتمه,Positive
مهجن,Negative
مهذبه,Strong Positive
مهرجين,Strong Negative
مهزاه,Strong Negative
مهزق,Strong Negative
مهزقه,Strong Negative
مهزقين,Strong Negative
مهزوم,Strong Negative
مهمات,Strong Positive
مهم,Strong Positive
مهمه,Strong Positive
مهموم,Strong Negative
مهنئا,Strong Positive
مهوس,Positive
مهوسه,Positive
مهول,Strong Negative
مهوله,Strong Negative
مهياه,Positive
مهيسه,Strong Negative
مواسير,Negative
مواليف,Positive
مواهب,Positive
موتو,Negative
موتوا,Strong Negative
موثر,Positive
موثره,Positive
موجع,Strong Negative
موجعه,Strong Negative
موجوع,Strong Negative
موحش,Negative
موحشه,Negative
مودب,Strong Positive
مودتي,Positive
موروث,Negative
موساد,Strong Negative
موفقه,Strong Positive
موفقين,Strong Positive
موقن,Positive
موقنه,Positive
موقوفا,Negative
موقوفين,Negative
مولع,Negative
مولعه,Negative
مولعها,Negative
مولعين,Negative
مولم,Negative
مومن,Positive
مومنه,Positive
موهوبه,Strong Positive
ميت,Strong Negative
ميرضيش,Negative
ميروحش,Negative
ميزات,Negative
ميزته,Negative
ميستحقش,Negative
ميصحاش,Negative
ميصحش,Negative
ميضحكش,Negative
ميلت,Negative
ميلف,Negative
مينفعش,Negative
مينفعشي,Negative
نائم,Negative
نائمين,Negative
نابح,Strong Negative
ناحيتك,Negative
نادرا,Positive
نادره,Positive
نازح,Negative
نازف,Negative
نازفه,Negative
ناشط,Negative
ناشطه,Negative
ناشطين,Negative
ناشف,Negative
ناشفه,Negative
ناصبي,Negative
ناضجه,Strong Positive
ناعق,Negative
ناقصو,Negative
ناقم,Strong Negative
ناهبين,Strong Negative
نايب,Negative
نايس,Strong Positive
نباحه,Negative
نباحها,Negative
نباحهم,Negative
نبالغ,Negative
نبتدع,Negative
نبتسم,Negative
نبتعد,Negative
نبخل,Strong Negative
نبدع,Positive
نبص,Strong Negative
نبعث,Negative
نبكيك,Negative
نبهدل,Strong Negative
نبوح,Negative
نبيح,Strong Negative
نبيع,Negative
نتاثر,Negative
نتاكد,Positive
نتالم,Strong Negative
نتبرا,Negative
نتبسط,Strong Negative
نتبع,Strong Negative
نتبهدل,Strong Negative
نتجرا,Negative
نتجرد,Negative
نتجرع,Negative
نتجنب,Negative
نتجنبها,Negative
نتجوز,Strong Negative
نتحايل,Strong Negative
نتحسر,Strong Negative
نتحسف,Negative
نتحسن,Positive
نتخمد,Negative
نتدرب,Negative
نتذمر,Strong Negative
نترجم,Positive
نترك,Negative
نتركهم,Negative
نترگ,Negative
نتزنق,Strong Negative
نتشاجر,Negative
نتشارك,Negative
نتشرف,Strong Positive
نتصارع,Negative
نتطنز,Negative
نتعارك,Negative
نتعالج,Negative
نتعب,Negative
نتعثر,Negative
نتعجب,Strong Negative
نتعض,Strong Negative
نتعظ,Negative
نتعلم,Positive
نتعود,Negative
نتغلب,Negative
نتغير,Negative
نتفاخر,Positive
نتفرج,Negative
نتفسح,Strong Negative
نتفلسف,Negative
نتفهم,Negative
نتقاتل,Negative
نتقي,Negative
نتكاثر,Negative
نتمتع,Positive
نتمرد,Negative
نتنفس,Positive
نتنه,Strong Negative
نتهرب,Negative
نتوقف,Negative
نثقف,Strong Negative
نثور,Strong Negative
نجاحات,Positive
نجاحاته,Positive
نجاحنا,Positive
نجاحه,Positive
نجاحها,Positive
نجاحهم,Positive
نجاحي,Positive
نجامل,Strong Negative
نجبر,Negative
نجحت,Positive
نجحتم,Positive
نجحنا,Negative
نجحوا,Negative
نجرح,Strong Negative
نجزع,Negative
نجلد,Negative
نجماته,Positive
نجمل,Negative
نجمه,Positive
نجمها,Positive
نجمي,Positive
نجوم,Positive
نجوميه,Positive
نحاسبه,Strong Negative
نحاصر,Negative
نحاكمه,Strong Negative
نحاور,Strong Negative
نحب,Negative
نحبك,Positive
نحبط,Negative
نحبك,Positive
نحبكم,Negative
نحبه,Negative
نحبها,Negative
نحتار,Negative
نحتل,Negative
نحتمل,Negative
نحب,Negative
نحدث,Negative
نحر,Negative
نحر,Negative
نحرقهم,Strong Negative
نحره,Negative
نحرهم,Negative
نحشد,Negative
نحصر,Negative
نحضن,Negative
نحفر,Negative
نحفل,Negative
نحميها,Negative
نحميهم,Negative
نحنوح,Strong Negative
نحوش,Negative
نحيب,Negative
نحيته,Negative
نحيتهم,Negative
نحيتي,Negative
نخاطب,Negative
نخبئ,Strong Negative
نخبرهم,Negative
نختزل,Negative
نختصرها,Negative
نختنق,Negative
نخذلك,Negative
نخذلهم,Negative
نخسره,Negative
نخسرها,Negative
نخسرهم,Negative
نخشاه,Negative
نخشاها,Negative
نخطا,Strong Negative
نخطي,Negative
نخف,Negative
نخلع,Strong Negative
نخيب,Negative
نخيط,Negative
ندبح,Strong Negative
ندخل,Negative
ندخله,Negative
ندرب,Negative
ندعوا,Strong Negative
ندفنها,Strong Negative
ندل,Strong Negative
ندما,Strong Negative
ندمانه,Negative
ندمت,Negative
ندمك,Strong Negative
ندمه,Strong Negative
ندوخ,Negative
نديم,Positive
نذبحه,Negative
نذكرهم,Negative
نذنب,Negative
نذوب,Strong Negative
نرا,Negative
نراجع,Positive
نراهن,Negative
نربط,Negative
نرتكب,Strong Negative
نرتكبها,Strong Negative
نرحمكم,Strong Negative
نرخم,Strong Negative
نرش,Negative
نرض,Negative
نرضا,Negative
نرضخ,Negative
نرضي,Negative
نرهق,Negative
نزاع,Strong Negative
نزاعات,Strong Negative
نزاعها,Strong Negative
نزاكر,Negative
نزحف,Positive
نزعا,Strong Negative
نزفا,Negative
نزوات,Strong Negative
نزوح,Negative
نزيد,Negative
نسئ,Strong Negative
نساعد,Negative
نساعدكم,Negative
نساعده,Negative
نساعدها,Negative
نساعدهم,Negative
نسامحك,Strong Negative
نسامحكم,Strong Negative
نسامحهم,Strong Negative
نساند,Positive
نسانده,Positive
نست,Negative
نستجيب,Strong Negative
نستحمل,Strong Negative
نستعبط,Negative
نستعمل,Positive
نستغرب,Strong Negative
نستغفل,Negative
نستفاد,Strong Negative
نستفز,Negative
نستمر,Positive
نستند,Negative
نستهبل,Negative
نستهين,Negative
نستيقظ,Negative
نسحب,Negative
نسخن,Negative
نسرف,Strong Negative
نسرقها,Negative
نسع,Negative
نسعي,Negative
نسفا,Negative
نسفها,Negative
نسلط,Negative
نسمن,Negative
نسيء,Strong Negative
نسيان,Negative
نسيب,Strong Negative
نسيبنا,Strong Negative
نسيبها,Strong Negative
نسيبهم,Strong Negative
نسينا,Negative
نشارك,Positive
نشاركهم,Positive
نشاط,Strong Positive
نشبع,Negative
نشتغل,Strong Negative
نشحت,Strong Negative
نشحذ,Negative
نشرد,Negative
نشق,Negative
نشقي,Negative
نشك,Negative
نشكركم,Strong Positive
نشكره,Strong Positive
نشكرها,Strong Positive
نشكرهم,Strong Positive
نشك,Negative
نشله,Negative
نشم,Negative
نشمت,Strong Negative
نشمي,Negative
نشوب,Strong Negative
نشيطه,Strong Positive
نشيك,Negative
نشيله,Negative
نصادق,Strong Negative
نصارح,Negative
نصافح,Negative
نصالح,Negative
نصدر,Negative
نصرتهم,Positive
نصرك,Positive
نصركم,Positive
نصره,Positive
نصروا,Positive
نصمد,Negative
نصنف,Strong Negative
نصيع,Strong Negative
نضاف,Negative
نضافه,Negative
نضايق,Strong Negative
نضحك,Strong Negative
نضربه,Strong Negative
نضطرهم,Strong Negative
نضغط,Negative
نضفت,Strong Negative
نضم,Negative
نضيعه,Strong Negative
نضيق,Strong Negative
نطبطب,Strong Negative
نطحن,Negative
نطعم,Negative
نطفش,Negative
نطلب,Negative
نطلبه,Negative
نطمن,Strong Negative
نطنش,Negative
نظبط,Negative
نظفوا,Positive
نظفي,Positive
نظلمه,Strong Negative
نظلمهم,Strong Negative
نعافر,Strong Negative
نعانق,Negative
نعاهد,Positive
نعتاد,Strong Negative
نعتب,Strong Negative
نعتد,Negative
نعتدي,Negative
نعتز,Positive
نعتصم,Negative
نعدل,Positive
نعدله,Positive
نعذر,Strong Negative
نعذرهم,Strong Negative
نعزك,Positive
نعزم,Negative
نعشق,Negative
نعشقك,Negative
نعشقه,Negative
نعشقهم,Negative
نعصر,Negative
نعصيك,Positive
نعض,Strong Negative
نعطش,Strong Negative
نعظم,Strong Negative
نعلق,Strong Negative
نعلمك,Positive
نعلي,Strong Negative
نعن,Negative
نعنش,Positive
نغار,Strong Negative
نغتنم,Negative
نغفر,Strong Negative
نغل,Strong Negative
نفارق,Strong Negative
نفاقهم,Strong Negative
نفتعل,Negative
نفتكر,Negative
نفجر,Strong Negative
نفخر,Positive
نفرح,Positive
نفضحهم,Strong Negative
نفقد,Negative
نفقدها,Negative
نفقدهم,Negative
نفكر,Positive
نفكرهم,Positive
نفوت,Negative
نفيق,Negative
نقتله,Strong Negative
نقتلها,Strong Negative
نقتلهم,Strong Negative
نقد,Negative
نقدس,Strong Negative
نقدك,Negative
نقده,Negative
نقرب,Negative
نقر,Strong Negative
نقزرها,Negative
نقسو,Negative
نقصا,Negative
نقصان,Negative
نقصاني,Negative
نقضيه,Negative
نقطع,Negative
نقعه,Strong Negative
نقفش,Strong Negative
نقلد,Strong Negative
نقلدهم,Strong Negative
نقلش,Negative
نقلع,Negative
نقول,Negative
نقولها,Negative
نقولهم,Negative
نقيا,Strong Positive
نقيد,Negative
نقيم,Negative
نقيه,Strong Positive
نلتفت,Negative
نلحق,Negative
نلصق,Strong Negative
نلطم,Strong Negative
نلف,Strong Negative
نلمس,Negative
نلمسه,Negative
نلومه,Strong Negative
نمثل,Negative
نمجد,Strong Negative
نمدح,Strong Negative
نمرض,Strong Negative
نمسح,Negative
نموت,Strong Negative
نموتوا,Strong Negative
نجبر,Negative
نجرح,Strong Negative
نحرم,Strong Negative
نسئ,Strong Negative
نسي,Negative
نصب,Strong Negative
نطلق,Negative
نظف,Positive
نعزل,Negative
نفجر,Strong Negative
نقد,Negative
نقهر,Negative
نهبا,Strong Negative
نهبت,Negative
نهبط,Positive
نهبو,Strong Negative
نهبوا,Strong Negative
نهبوها,Strong Negative
نهجم,Negative
نهدا,Negative
نهدي,Negative
نهزر,Strong Negative
نهزم,Negative
نهق,Negative
نهنئكم,Strong Positive
نهنيء,Strong Positive
نهود,Strong Negative
نهيس,Strong Negative
نهيص,Strong Negative
نواصب,Negative
نورتنا,Positive
نورتو,Positive
نورتوا,Positive
نورتي,Positive
نورتينا,Positive
نورت,Positive
نوعد,Strong Negative
نياح,Strong Negative
نياس,Negative
نيج,Strong Negative
نيجي,Strong Negative
نيلا,Strong Negative
نيليه,Strong Negative
هابطه,Strong Negative
هاتموت,Strong Negative
هاتولع,Negative
هادء,Strong Negative
هادفه,Strong Positive
هاديء,Positive
هاربه,Strong Negative
هاربين,Strong Negative
هاردلك,Positive
هاطلع,Negative
هاعيط,Strong Negative
هالشوارب,Negative
هاموت,Strong Negative
هانخلص,Negative
هاولع,Negative
هايص,Negative
هايصه,Negative
هايطلع,Negative
هايله,Strong Positive
هايموت,Negative
هبال,Strong Negative
هبطت,Negative
هبلت,Negative
هبيل,Negative
هبيله,Negative
هتبطل,Negative
هتبوظ,Strong Negative
هتبيع,Negative
هتحرق,Negative
هتظبط,Negative
هتقطع,Negative
هتقلب,Negative
هتجن,Negative
هتجن,Negative
هتجني,Negative
هتحاول,Negative
هتحرق,Negative
هتحس,Negative
هتحسوا,Negative
هتحسي,Negative
هتخاف,Strong Negative
هتخرب,Strong Negative
هترتاح,Negative
هتزعلوا,Negative
هتزعلي,Negative
هتزيد,Negative
هتسمعك,Negative
هتضايق,Negative
هتضحك,Strong Negative
هتضرب,Strong Negative
هتطير,Negative
هتظبط,Negative
هتعيط,Strong Negative
هتغرق,Negative
هتفرقع,Strong Negative
هتفوق,Negative
هتقطع,Negative
هتقلب,Negative
هتقلع,Negative
هتكبر,Negative
هتكت,Negative
هتكوا,Negative
هتموتي,Strong Negative
هتنفجر,Negative
هتوجع,Negative
هجوما,Negative
هجومك,Negative
هجومنا,Negative
هجومه,Negative
هجومها,Negative
هجومهم,Negative
هجومي,Negative
هجومين,Negative
هجوميه,Negative
هحرق,Negative
هخليك,Negative
هدت,Negative
هده,Negative
هدوا,Negative
هدرا,Negative
هدمت,Negative
هدمه,Strong Negative
هدموا,Strong Negative
هرار,Negative
هربا,Strong Negative
هربانه,Strong Negative
هربانين,Strong Negative
هربنا,Strong Negative
هربه,Strong Negative
هروبه,Strong Negative
هروبهم,Strong Negative
هزار,Strong Negative
هزت,Negative
هزتان,Negative
هزلت,Strong Negative
هزمت,Negative
هزوا,Negative
هزيل,Strong Negative
هزيله,Strong Negative
هسه,Negative
هشد,Negative
هضايق,Negative
هعيط,Strong Negative
هغلط,Negative
هفطس,Strong Negative
هقتله,Negative
هقع,Negative
هلا,Positive
هلاس,Strong Negative
هلافيت,Strong Negative
هلاكه,Negative
هلاوس,Strong Negative
هلع,Strong Negative
هلفوت,Strong Negative
همجيه,Strong Negative
همزين,Strong Negative
هنبقا,Negative
هنتحاسب,Negative
هنتحر,Negative
هنتعب,Negative
هنتعلم,Negative
هنتفق,Negative
هنتنفخ,Negative
هنج,Strong Negative
هنجت,Negative
هنخلص,Negative
هنرتاح,Negative
هنزعل,Negative
هنستفيد,Negative
هنسيب,Negative
هنسيبه,Negative
هنضحك,Negative
هنط,Negative
هنفجر,Negative
هنقطع,Negative
هنموت,Strong Negative
هنولع,Negative
هوجمت,Negative
هوسي,Strong Negative
هولع,Strong Negative
هياج,Strong Negative
هياط,Negative
هيبوظ,Negative
هيتحرق,Strong Negative
هيتحرك,Negative
هيتعدم,Strong Negative
هيتقال,Negative
هيتقتل,Negative
هيحس,Negative
هيحسوا,Negative
هيخاف,Negative
هيخرب,Negative
هيخربها,Negative
هيذاكر,Negative
هيرفض,Negative
هيركب,Negative
هيزعل,Strong Negative
هيزعلوا,Strong Negative
هيزود,Negative
هيزيد,Negative
هيسيب,Negative
هيسيبه,Negative
هيسيبها,Negative
هيسيبوا,Negative
هيشارك,Negative
هيشتم,Negative
هيصرف,Negative
هيصوا,Negative
هيصوتوا,Negative
هيضربوا,Negative
هيضيع,Strong Negative
هيظبط,Negative
هيعجبك,Negative
هيعلق,Negative
هيعيط,Strong Negative
هيغلط,Negative
هيفصل,Strong Negative
هيقع,Strong Negative
هيقلع,Strong Negative
هيلبس,Negative
هيلف,Negative
هيموت,Negative
هيموتوا,Negative
هينتحر,Negative
هينتخب,Negative
هينضرب,Negative
هيهات,Negative
هيولع,Strong Negative
هيولعوا,Strong Negative
وابارك,Positive
وابتسم,Positive
وابتلاء,Strong Negative
وابداع,Strong Positive
وابداعي,Strong Positive
وابدع,Strong Positive
وابدعت,Strong Positive
وابدعتي,Strong Positive
وابطال,Strong Positive
واتشرف,Strong Positive
واتشرفت,Positive
واتعب,Negative
واتعس,Strong Negative
واتف,Negative
واتفائل,Positive
واتفق,Positive
واتقان,Positive
واتقبض,Negative
واتقتل,Strong Negative
واتلاف,Negative
واتهام,Negative
واتهامه,Negative
واتهامهم,Negative
واتهمه,Strong Negative
واتهموا,Negative
واثقا,Strong Positive
واثقه,Strong Positive
واثقين,Strong Positive
واجبر,Negative
واجبن,Strong Negative
واجحاف,Strong Negative
واجدع,Negative
واجرام,Strong Negative
واجرح,Negative
واجلال,Positive
واجلالا,Positive
واجمل,Positive
واحا,Strong Negative
واحب,Positive
واحباب,Positive
واحبابك,Positive
واحباط,Strong Negative
واحب,Positive
واحبناها,Positive
واحبكم,Positive
واحبنا,Positive
واحبها,Positive
واحتجاجا,Strong Negative
واحتجاز,Strong Negative
واحترافي,Strong Positive
واحترافيه,Strong Positive
واحتراق,Strong Negative
واحترام,Strong Positive
واحتراما,Strong Positive
واحترامه,Strong Positive
واحترامهم,Strong Positive
واحترم,Positive
واحترمك,Positive
واحترمه,Positive
واحتفال,Positive
واحتقار,Strong Negative
واحتقان,Strong Negative
واحتكار,Strong Negative
واحتلال,Negative
واحتلت,Negative
واحتيال,Strong Negative
واحراق,Strong Negative
واحرج,Negative
واحرق,Strong Negative
واحرقك,Strong Negative
واحسن,Positive
واحشني,Strong Positive
واحقر,Strong Negative
واحلئ,Positive
واحلا,Positive
واحلاهم,Positive
واحلي,Positive
واخاف,Negative
واخبط,Strong Negative
واختطاف,Strong Negative
واختناق,Negative
واخجل,Negative
واخيرا,Positive
واخرس,Strong Negative
واخسر,Negative
واخطا,Strong Negative
واخطاء,Negative
واخطر,Strong Negative
واخفي,Strong Positive
واخلاص,Strong Positive
واخلاصه,Strong Positive
واخلص,Negative
